lsoa_code,lsoa_name,area_km2,infra_metres,infra_density_m_per_km2,imd_score,imd_rank,imd_decile,imd_quintile,total_workers,active_travel_count,active_travel_pct,cycling_pct,walking_pct,log_infra_density,borough
E01006039,Tameside 028D,0.4087449188461693,0.0,0.0,35.993,5542,2,1,528,35,6.63,1.14,5.49,0.0,Tameside
E01006040,Tameside 028E,0.651098930391168,76.83940546522744,118.01494654439654,47.581,2557,1,1,689,65,9.43,0.58,8.85,4.7792490864377735,Tameside
E01006041,Tameside 028F,0.24698134896304122,728.4159118216041,2949.2749751342794,30.025,8014,3,2,737,71,9.63,0.27,9.36,7.98965365689983,Tameside
E01006042,Tameside 030A,0.2825971555864782,0.0,0.0,15.757,18187,6,3,920,46,5.0,0.76,4.24,0.0,Tameside
E01006043,Tameside 030B,0.3090144365423446,495.4560174403714,1603.342623678614,27.245,9439,3,2,673,41,6.09,0.59,5.5,7.380469371400665,Tameside
E01006044,Tameside 030C,1.0222129257920767,902.0521609101552,882.4503566232904,24.048,11358,4,2,660,28,4.24,1.06,3.18,6.783835100733742,Tameside
E01006045,Tameside 030D,3.9690108419731045,0.0,0.0,11.315,22973,7,4,586,21,3.58,0.51,3.07,0.0,Tameside
E01006046,Tameside 030E,0.2215523252456631,0.0,0.0,12.555,21547,7,4,744,41,5.51,0.67,4.84,0.0,Tameside
E01006047,Tameside 023A,0.5567776528890774,0.0,0.0,25.218,10634,4,2,651,43,6.61,0.77,5.84,0.0,Tameside
E01006048,Tameside 023B,1.1706533446337921,0.0,0.0,16.0,17948,6,3,715,22,3.08,0.42,2.66,0.0,Tameside
E01006049,Tameside 023C,3.4374574893078873,22.612183124786604,6.578170986876536,26.134,10096,4,2,779,51,6.55,0.51,6.03,2.0252718759307355,Tameside
E01006050,Tameside 027C,0.5191045993647925,241.22751749446917,464.6992490331421,61.926,750,1,1,729,73,10.01,0.69,9.33,6.143540037432043,Tameside
E01006051,Tameside 023D,2.8311138079525087,0.0,0.0,18.484,15706,5,3,776,38,4.9,1.29,3.61,0.0,Tameside
E01006052,Tameside 027D,1.0129197204950828,806.0826340530526,795.8011061913822,53.158,1700,1,1,618,39,6.31,0.49,5.83,6.680605094561822,Tameside
E01006053,Tameside 001A,1.4730283633721473,935.0457018432919,634.7777986451854,12.551,21552,7,4,1027,47,4.58,0.68,3.89,6.4548491290956935,Tameside
E01006054,Tameside 001B,1.3232756204363267,0.0,0.0,38.997,4572,2,1,767,52,6.78,1.17,5.61,0.0,Tameside
E01006055,Tameside 001C,0.42497830579416085,22.661511886714756,53.32392636929309,17.973,16142,5,3,808,47,5.82,0.74,5.07,3.9949647628416893,Tameside
E01006056,Tameside 003A,3.686502391250162,616.298643302877,167.17706321462026,50.209,2149,1,1,495,29,5.86,0.61,5.25,5.125017372096384,Tameside
E01006057,Tameside 001D,0.39061133308348744,0.0,0.0,13.863,20087,7,4,831,34,4.09,0.96,3.13,0.0,Tameside
E01006058,Tameside 001E,0.5080624576145867,197.45106967011412,388.63542604027515,21.746,12959,4,2,1063,73,6.87,0.85,6.02,5.9652114968960515,Tameside
E01006059,Tameside 001F,0.8178431144607803,142.8117985538863,174.62004145873973,13.42,20599,7,4,753,36,4.78,1.2,3.59,5.168322806002541,Tameside
E01006060,Tameside 008A,0.4158266986069793,0.0,0.0,52.23,1841,1,1,705,90,12.77,1.42,11.35,0.0,Tameside
E01006061,Tameside 003B,1.7459465597754984,138.20962460618819,79.1602834762364,30.032,8012,3,2,1104,64,5.8,1.27,4.53,4.3840281737104965,Tameside
E01006062,Tameside 003C,0.7316644615755046,0.0,0.0,5.999,29469,9,5,1015,27,2.66,0.79,1.87,0.0,Tameside
E01006063,Tameside 003D,1.347118794149559,0.0,0.0,14.081,19873,7,4,724,33,4.56,1.52,3.04,0.0,Tameside
E01006064,Tameside 008B,0.3581801154591396,112.45632820295414,313.965860608426,53.936,1604,1,1,642,75,11.68,0.93,10.75,5.752464253931333,Tameside
E01006065,Tameside 008C,0.25961343310545193,0.0,0.0,44.778,3104,1,1,522,72,13.79,1.15,12.64,0.0,Tameside
E01006066,Tameside 008D,0.286076481139024,79.06509659505834,276.3774787786041,38.397,4766,2,1,642,84,13.08,0.78,12.31,5.625379317773815,Tameside
E01006067,Tameside 009A,0.3497584867188246,680.3534923784116,1945.209389373178,10.531,23856,8,4,990,45,4.55,0.61,3.94,7.57363885684094,Tameside
E01006197,Trafford 010D,0.24044254571637896,0.0,0.0,10.195,24261,8,4,765,70,9.15,1.96,7.19,0.0,Trafford
E01006198,Trafford 009A,0.23488721552979178,0.0,0.0,20.546,13898,5,3,745,80,10.74,2.82,7.92,0.0,Trafford
E01006199,Trafford 009B,0.24227617404998064,0.0,0.0,20.116,14246,5,3,763,59,7.73,3.01,4.72,0.0,Trafford
E01006200,Trafford 009C,1.6936335655193497,970.77503316723,573.1907142909887,18.753,15448,5,3,638,44,6.9,1.88,5.02,6.352961595997493,Trafford
E01006201,Trafford 009D,0.319450171704956,15.659769884236336,49.02100944462691,18.197,15957,5,3,790,82,10.38,3.04,7.34,3.912443106066053,Trafford
E01006202,Trafford 009E,0.266743488752578,0.0,0.0,17.623,16453,6,3,689,61,8.85,1.89,6.97,0.0,Trafford
E01006203,Trafford 010E,0.20781048344398498,0.0,0.0,4.458,31048,10,5,701,51,7.28,2.14,5.14,0.0,Trafford
E01006204,Trafford 022A,0.3053820715574224,606.3200747984612,1985.447514015085,8.869,25968,8,4,687,28,4.08,1.6,2.47,7.594103153569125,Trafford
E01006205,Trafford 023D,0.25461994110757,189.07121000970463,742.5624606904892,4.167,31337,10,5,614,30,4.89,1.63,3.26,6.611452771370292,Trafford
E01006206,Trafford 022B,0.3786563490416321,1575.7100926681985,4161.319615150449,19.759,14574,5,3,796,54,6.78,2.14,4.65,8.33382779765009,Trafford
E01006207,Trafford 022C,0.2231322035264536,461.98208410550484,2070.4410963733176,44.34,3193,1,1,689,90,13.06,4.06,9.0,7.6359998258601225,Trafford
E01006208,Trafford 022D,0.41478840284171226,890.1713154395561,2146.085351810704,16.03,17914,6,3,673,54,8.02,1.78,6.24,7.671866551075898,Trafford
E01006209,Trafford 023E,0.9169933952787993,1330.354800061365,1450.779042587203,5.667,29841,10,5,735,37,5.03,1.09,3.95,7.2805450092783035,Trafford
E01006210,Trafford 021E,0.37664255435400057,0.0,0.0,9.386,25279,8,4,791,32,4.05,1.64,2.4,0.0,Trafford
E01006211,Trafford 022E,0.36376636670115836,0.0,0.0,25.928,10238,4,2,762,68,8.92,3.81,5.12,0.0,Trafford
E01006212,Wigan 026A,1.023678264695454,48.52149701323269,47.39916699087863,19.872,14456,5,3,618,19,3.07,0.97,2.1,3.8794826026422164,Wigan
E01006213,Wigan 024A,1.6801259202716177,0.0,0.0,52.268,1834,1,1,629,55,8.74,1.91,6.84,0.0,Wigan
E01006214,Wigan 026B,2.0030511714469936,2254.4792579714917,1125.522547855264,39.323,4477,2,1,624,32,5.13,1.44,3.69,7.0268907755221965,Wigan
E01006215,Wigan 024B,3.5747714703245155,1444.9007720494167,404.1938859711918,54.815,1489,1,1,664,45,6.78,1.2,5.57,6.004365683344578,Wigan
E01006216,Wigan 026C,0.744881780881936,41.42165171009176,55.60835661874928,16.455,17504,6,3,1101,36,3.27,0.64,2.63,4.036156617751717,Wigan
E01006217,Wigan 024C,0.6373989444394897,0.0,0.0,29.916,8060,3,2,1140,67,5.88,2.11,3.77,0.0,Wigan
E01006218,Wigan 024D,0.514314850863682,0.0,0.0,39.471,4434,2,1,1177,88,7.48,1.95,5.52,0.0,Wigan
E01006319,Wigan 001D,0.42309234766530407,1431.7325648757746,3383.9717801003017,7.085,28209,9,5,883,44,4.98,0.34,4.64,8.127100848561344,Wigan
E01006320,Wigan 003F,1.6399927476451817,48.586979559348315,29.626338061014575,8.29,26702,9,5,601,28,4.66,0.83,3.83,3.421860359698664,Wigan
E01006321,Wigan 003G,0.4683336688227963,0.0,0.0,5.282,30242,10,5,830,34,4.1,0.72,3.37,0.0,Wigan
E01006322,Wigan 026D,2.3413086427264393,0.0,0.0,35.828,5600,2,1,1019,49,4.81,1.08,3.73,0.0,Wigan
E01006323,Wigan 033A,0.5745935242185052,3.666333248852502,6.380742375819531,42.398,3623,2,1,681,66,9.69,1.76,7.93,1.9988742264827273,Wigan
E01006324,Wigan 033B,0.2787462762841016,20.923998461743995,75.06467437225243,44.517,3157,1,1,595,74,12.44,2.18,10.25,4.3315839569916115,Wigan
E01006325,Wigan 033C,0.34968843201590305,81.14964991599062,232.06272351697388,31.683,7214,3,2,713,53,7.43,1.26,6.17,5.451307616981643,Wigan
E01006326,Wigan 033D,0.23235282315881223,332.2567826028787,1429.966626124368,48.614,2389,1,1,685,107,15.62,1.31,14.31,7.266105457219056,Wigan
E01006327,Wigan 033E,3.0703748529518986,682.0138153138735,222.12721507218458,56.431,1296,1,1,1189,81,6.81,1.26,5.55,5.407742079979011,Wigan
E01006328,Wigan 030A,0.2296863718202369,409.3606098847778,1782.2590284336163,47.675,2537,1,1,694,132,19.02,2.59,16.43,7.486197884054971,Wigan
E01006329,Wigan 026E,1.9787705050372917,0.0,0.0,38.875,4619,2,1,552,32,5.8,1.09,4.71,0.0,Wigan
E01006330,Wigan 031C,0.3827332180001613,609.0340082721236,1591.2755403213184,11.032,23301,8,4,756,73,9.66,0.79,8.86,7.372919429519324,Wigan
E01006331,Wigan 031D,0.6578024233771186,1495.4890895236379,2273.4624202901014,7.514,27671,9,5,783,54,6.9,0.64,6.26,7.729499004688515,Wigan
E01006332,Wigan 031E,0.3803725335632844,1101.821049222319,2896.689303248558,24.862,10847,4,2,1047,107,10.22,1.91,8.31,7.971668906383854,Wigan
E01006333,Wigan 030B,0.4486798059349144,70.84400360316994,157.89434395326137,44.35,3190,1,1,975,158,16.21,2.15,14.05,5.068239477901358,Wigan
E01006334,Wigan 030C,0.336447429254887,91.40045549582402,271.66340874782117,55.443,1408,1,1,965,166,17.2,1.97,15.23,5.608238099505631,Wigan
E01006335,Wigan 034E,0.184418813684049,0.0,0.0,27.444,9328,3,2,790,117,14.81,1.52,13.29,0.0,Wigan
E01006336,Wigan 027D,0.4431949637494618,188.6996610497249,425.77122143562275,60.951,833,1,1,506,83,16.4,1.38,15.02,6.056248088465388,Wigan
E01006337,Wigan 027E,0.46627424355059083,19.87531021298794,42.62579477185183,21.472,13197,5,3,725,60,8.28,1.66,6.62,3.775648598622585,Wigan
E01006338,Wigan 030D,0.19114498636869573,161.4500875108337,844.6472522141693,34.093,6233,2,1,792,99,12.5,1.39,11.11,6.740102313096696,Wigan
E01006339,Wigan 039A,0.518450972730477,0.0,0.0,10.566,23812,8,4,533,19,3.56,0.38,3.19,0.0,Wigan
E01006340,Wigan 039B,3.305045507686807,1079.8339946037281,326.7228823604009,27.654,9220,3,2,1002,61,6.09,1.4,4.69,5.792168380427176,Wigan
E01006341,Wigan 040D,0.4988619888314257,0.0,0.0,27.219,9453,3,2,702,54,7.69,1.57,6.13,0.0,Wigan
E01006342,Wigan 038C,0.48076751057416867,0.0,0.0,34.923,5917,2,1,698,72,10.32,1.0,9.31,0.0,Wigan
E01006343,Wigan 039C,0.21565129959467375,0.0,0.0,3.775,31694,10,5,921,37,4.02,0.76,3.26,0.0,Wigan
E01006344,Wigan 038D,0.2667445218230459,0.0,0.0,34.438,6089,2,1,580,97,16.72,1.03,15.69,0.0,Wigan
E01006345,Wigan 039D,0.3371758453002645,0.0,0.0,10.033,24477,8,4,775,33,4.26,0.39,3.87,0.0,Wigan
E01006346,Wigan 038E,0.8994281013936405,429.00790109268604,476.97853828221446,18.718,15478,5,3,1054,86,8.16,0.85,7.31,6.169565832492283,Wigan
E01006347,Wigan 040E,0.43876909590726954,300.5198868456919,684.915801155705,4.763,30744,10,5,688,28,4.07,0.58,3.49,6.530754881352777,Wigan
E01006348,Wigan 039E,4.588927295417925,3245.342461090092,707.2115664875729,8.699,26171,8,4,1402,47,3.35,0.36,3.0,6.5627428717776635,Wigan
E01006349,Wigan 015A,1.4133800365419062,6525.228271009412,4616.754236160418,21.139,13448,5,3,1178,148,12.56,1.44,11.12,8.437663769823617,Wigan
E01006350,Wigan 010A,0.5816891894918256,685.601947871319,1178.6396588705277,60.135,908,1,1,641,107,16.69,2.5,14.2,7.07296429698509,Wigan
E01006351,Wigan 010B,0.2408259134708564,7.474005960975128,31.034890943659168,56.128,1339,1,1,760,110,14.47,3.03,11.45,3.466825650797978,Wigan
E01006352,Wigan 015B,0.5463888298121921,1354.8576009826309,2479.658307524937,35.67,5649,2,1,991,108,10.9,1.01,9.89,7.816279250516953,Wigan
E01006353,Wigan 014A,0.3149746531229245,423.54187198753596,1344.6855732300503,26.815,9692,3,2,729,70,9.6,2.06,7.54,7.204658882046536,Wigan
E01006354,Wigan 014B,0.18595538912962797,0.0,0.0,35.529,5699,2,1,625,81,12.96,2.08,10.88,0.0,Wigan
E01006355,Wigan 014C,0.23481759814268816,0.0,0.0,20.366,14035,5,3,720,65,9.03,2.5,6.53,0.0,Wigan
E01006356,Wigan 011A,0.25354288503483596,379.3113292511312,1496.0440684384225,46.751,2700,1,1,636,102,16.04,3.14,12.89,7.311247821820961,Wigan
E01006357,Wigan 010C,0.7493642902591118,1373.0522828929538,1832.2894495255252,69.187,300,1,1,575,104,18.09,2.61,15.48,7.513867145643526,Wigan
E01006358,Wigan 014D,0.6559632015217355,0.0,0.0,32.915,6705,3,2,1011,99,9.79,1.78,8.01,0.0,Wigan
E01006359,Wigan 014E,0.3023160023567892,0.0,0.0,36.844,5251,2,1,624,81,12.98,1.92,11.06,0.0,Wigan
E01006360,Wigan 010D,0.4499907173692365,16.688275548721485,37.0858217838037,56.249,1318,1,1,608,122,20.07,2.96,17.11,3.6398420812157917,Wigan
E01006361,Wigan 010E,1.2943408196933872,905.3781178181391,699.4897356575772,53.758,1636,1,1,613,115,18.76,2.94,15.82,6.551779712789732,Wigan
E01006362,Wigan 018A,1.902747188951719,0.0,0.0,9.498,25128,8,4,755,30,3.97,0.66,3.31,0.0,Wigan
E01006363,Wigan 018B,0.3859019646932714,196.14112912675665,508.2667285269112,11.41,22848,7,4,686,28,4.08,0.58,3.5,6.2329719039084015,Wigan
E01006364,Wigan 018C,1.3278049579807527,480.8282565801103,362.12265490507394,17.179,16836,6,3,881,45,5.11,0.68,4.43,5.894740669492583,Wigan
E01006365,Wigan 018D,0.5062774665936985,0.0,0.0,7.258,27996,9,5,1186,38,3.2,0.34,2.87,0.0,Wigan
E01006366,Wigan 018E,1.2791591102833322,0.0,0.0,19.617,14699,5,3,872,41,4.7,0.8,3.9,0.0,Wigan
E01006367,Wigan 018F,0.5958159519555428,0.0,0.0,5.621,29889,10,5,836,29,3.47,0.36,3.11,0.0,Wigan
E01006368,Wigan 018G,4.886760764966309,0.0,0.0,10.682,23677,8,4,932,47,5.04,0.86,4.18,0.0,Wigan
E01006369,Wigan 008C,0.711940798096212,249.6859190406531,350.7116317934492,51.259,1991,1,1,1021,180,17.63,1.76,15.87,5.862811611988052,Wigan
E01006370,Wigan 006A,0.41759349635295917,118.15436877912805,282.94111333396194,29.779,8131,3,2,1016,248,24.41,2.07,22.34,5.648766869246132,Wigan
E01006371,Wigan 008D,0.27600074223053717,634.0617285051924,2297.3189252352627,20.631,13821,5,3,775,121,15.61,1.68,13.94,7.739933232606472,Wigan
E01006372,Wigan 006B,0.9041981252221426,167.77153127111205,185.5473115805168,4.598,30903,10,5,729,53,7.27,1.23,6.04,5.228684888309059,Wigan
E01006373,Wigan 006C,0.22548630693503238,384.00261446266586,1702.9974887712608,7.404,27804,9,5,707,82,11.6,0.57,11.03,7.44073223366239,Wigan
E01006374,Wigan 006D,0.4448323752650404,1398.3157641423477,3143.4667121726516,7.028,28289,9,5,721,76,10.54,0.55,9.99,8.053399587879712,Wigan
E01006375,Wigan 008E,0.3389207805868211,979.6512337799347,2890.5021169953848,19.912,14421,5,3,903,158,17.5,1.22,16.28,7.969531409742354,Wigan
E01006376,Wigan 028A,0.6631419864612978,0.0,0.0,28.463,8787,3,2,755,57,7.55,1.19,6.36,0.0,Wigan
E01006377,Wigan 025D,0.5367752579554338,569.9472714444803,1061.7987006617966,6.339,29051,9,5,791,25,3.16,0.38,2.78,6.968660991323561,Wigan
E01006378,Wigan 025E,1.1472710350873385,202.6653049049486,176.64989240273138,10.058,24445,8,4,634,24,3.79,1.74,2.05,5.1798147167968915,Wigan
E01006379,Wigan 029C,1.8741727538364539,2045.8057160670135,1091.5779838754058,12.904,21157,7,4,769,32,4.16,1.17,2.99,6.996295305543887,Wigan
E01006380,Wigan 029D,1.2043230110796705,2301.6104444044304,1911.1238623108648,33.536,6454,2,1,1487,48,3.23,0.67,2.56,7.555969873056452,Wigan
E01006381,Wigan 028B,0.7622258076380719,1956.982568032498,2567.457764381724,4.232,31277,10,5,1095,45,4.11,0.73,3.38,7.8510609060819245,Wigan
E01006382,Wigan 028C,0.23777542687107997,374.3558723902659,1574.4094220183604,5.102,30416,10,5,595,17,2.86,0.34,2.52,7.362270467966307,Wigan
E01006383,Wigan 028D,0.23845993770689353,0.0,0.0,10.475,23907,8,4,805,38,4.72,1.12,3.6,0.0,Wigan
E01006384,Wigan 028E,0.2263360015884511,2.469506992895631,10.910800648435767,8.568,26338,9,5,681,15,2.2,0.44,1.76,2.47744560599737,Wigan
E01006385,Wigan 029E,0.3102840645483089,0.0,0.0,6.543,28844,9,5,682,35,5.13,1.47,3.67,0.0,Wigan
E01006386,Wigan 009C,0.22014661078518685,8.384544494195197,38.086184767007886,75.885,77,1,1,492,145,29.47,1.42,28.05,3.6657690737882356,Wigan
E01006387,Wigan 009D,0.21953216759880226,0.0,0.0,24.584,11019,4,2,591,85,14.38,0.68,13.71,0.0,Wigan
E01006388,Wigan 007B,0.34203925689164244,428.1153835818981,1251.6556943565236,30.343,7874,3,2,899,48,5.34,0.44,4.89,7.1330211321050365,Wigan
E01006389,Wigan 007C,0.27736562182339186,350.587231763412,1263.9894932135562,15.23,18701,6,3,695,56,8.06,0.86,7.19,7.142819095367093,Wigan
E01006390,Wigan 006E,0.327404222614876,254.32042789090588,776.778093635224,21.723,12976,4,2,723,96,13.28,1.8,11.48,6.656441256803579,Wigan
E01006391,Wigan 007D,0.6823913249975544,1860.1902381006132,2725.9875235185323,20.484,13948,5,3,698,45,6.45,0.86,5.59,7.9109528076677345,Wigan
E01006392,Wigan 009E,0.2296850261677707,0.0,0.0,50.419,2113,1,1,585,124,21.2,1.54,19.66,0.0,Wigan
E01006393,Wigan 021A,0.3331874560503998,1160.8908196091652,3484.1972545135745,8.582,26319,9,5,701,44,6.28,0.43,5.85,8.156279922601048,Wigan
E01006394,Wigan 021B,0.5795008405617471,778.5048814950451,1343.405957341478,7.06,28244,9,5,703,21,2.99,0.28,2.7,7.203707527068057,Wigan
E01006395,Wigan 021C,1.6054224508590769,0.0,0.0,3.818,31654,10,5,1525,47,3.08,1.05,2.03,0.0,Wigan
E01006396,Wigan 011B,2.393284669350513,172.900308644741,72.24393773920028,13.311,20724,7,4,731,58,7.93,0.96,6.98,4.29379548323269,Wigan
E01006397,Wigan 011C,0.14432211609694448,0.11050082019946389,0.76565410200359,38.116,4834,2,1,458,58,12.66,1.31,11.35,0.5685212177675387,Wigan
E01006398,Wigan 011D,0.153830387630056,0.0,0.0,34.887,5934,2,1,455,42,9.23,1.76,7.47,0.0,Wigan
E01006399,Wigan 011E,0.5142828730198288,211.16141411747265,410.5939069632036,26.052,10164,4,2,770,68,8.83,1.69,7.14,6.020037200553929,Wigan
E01006400,Wigan 021D,0.5230782808006051,691.9236787174648,1322.7918346340643,8.582,26320,9,5,1077,45,4.18,0.56,3.62,7.188255499539243,Wigan
E01006401,Wigan 021E,2.4287268704744864,234.08620020721332,96.3822663853022,10.819,23527,8,4,721,29,4.02,0.55,3.47,4.578644124105645,Wigan
E01006402,Wigan 021F,0.22013814208752894,0.0,0.0,7.966,27100,9,5,566,30,5.3,0.53,4.77,0.0,Wigan
E01006403,Wigan 021G,0.5555394014407736,1018.249844685677,1832.9030165005015,9.145,25605,8,4,794,59,7.43,1.26,6.17,7.514201770556936,Wigan
E01006404,Wigan 015C,0.5429198013537878,2983.140985169139,5494.625500360426,33.36,6525,2,1,810,73,9.01,1.11,7.9,8.611707691180309,Wigan
E01006405,Wigan 015D,0.3768529395731312,1312.0774429705511,3481.6696519782154,41.675,3820,2,1,782,83,10.61,1.15,9.46,8.15555442003903,Wigan
E01006406,Wigan 020A,0.5517723074766282,358.25902360858026,649.2877927255443,20.851,13664,5,3,601,39,6.49,1.16,5.32,6.477415022940563,Wigan
E01006407,Wigan 020B,1.0670697716819884,202.23035052112704,189.51933218233492,10.067,24429,8,4,761,45,5.91,0.66,5.26,5.249753670689979,Wigan
E01006408,Wigan 020C,0.2728329492083286,1012.1227681917372,3709.6793885364073,33.786,6343,2,1,779,89,11.42,2.18,9.24,8.218970262431121,Wigan
E01006409,Wigan 020D,0.2513326404424749,48.084754945419334,191.31918106922126,10.686,23668,8,4,617,38,6.16,1.62,4.54,5.25915639317025,Wigan
E01006410,Wigan 020E,0.60540890928338,0.0,0.0,10.325,24108,8,4,627,34,5.42,0.64,4.78,0.0,Wigan
E01006411,Wigan 015E,0.5606079759398355,844.4486224642792,1506.3086126247078,67.76,356,1,1,457,60,13.13,3.28,9.85,7.318080963742114,Wigan
E01032556,Oldham 026E,0.3723630758397314,282.60224357174894,758.9427145386016,20.982,13566,5,3,728,63,8.65,0.69,7.97,6.6332430548323895,Oldham
E01032557,Oldham 026F,0.4053034396216385,0.512321103188618,1.264043314477872,61.526,784,1,1,553,49,8.86,0.9,7.96,0.8171522919944412,Oldham
E01032558,Oldham 007E,0.5087800673739553,0.0,0.0,52.51,1801,1,1,650,77,11.85,0.92,10.92,0.0,Oldham
E01032559,Oldham 007F,1.7897906375574641,0.0,0.0,23.421,11747,4,2,1433,84,5.86,0.49,5.37,0.0,Oldham
E01032684,Salford 034D,0.17441990784767045,730.6036304579886,4188.762850947387,23.954,11396,4,2,719,152,21.14,3.34,17.8,8.34039941249517,Salford
E01032906,Salford 034E,0.39068395687459834,940.8702951925578,2408.264477301171,37.889,4912,2,1,1333,336,25.21,3.0,22.21,7.787076783762288,Salford
E01032909,Salford 033F,0.10222815941038924,406.8643633598402,3979.963697932836,18.705,15494,5,3,1421,274,19.28,1.2,18.09,8.289279204127501,Salford
E01032912,Salford 035B,0.567405199162,3765.848478107134,6636.965053666957,50.391,2121,1,1,922,144,15.62,2.71,12.91,8.800560727678379,Salford
E01032914,Salford 035A,0.5291020826279844,1852.6577221060318,3501.5128137544093,26.057,10158,4,2,1454,200,13.76,2.89,10.87,8.161235936663973,Salford
E01032915,Salford 036C,0.2225378127119617,0.0,0.0,49.034,2324,1,1,1185,262,22.11,3.88,18.23,0.0,Salford
E01032920,Oldham 011E,0.37622017689435616,0.0,0.0,48.564,2399,1,1,1145,120,10.48,1.14,9.34,0.0,Oldham
E01032922,Oldham 020E,0.7153227422521977,1079.8511283747312,1509.5998835082662,10.22,24241,8,4,1033,89,8.62,0.58,8.03,7.320262124763143,Oldham
E01033330,Salford 033E,0.37849171625739947,1705.0181971404638,4504.770180969927,59.775,934,1,1,653,130,19.91,3.98,15.93,8.413114116799782,Salford
E01033217,Bolton 016E,0.8176296167856306,889.8200132190921,1088.2922963545102,55.325,1423,1,1,455,76,16.7,0.66,16.04,6.993283494957003,Bolton
E01033218,Bolton 028F,0.6143870254315471,505.0993964111125,822.1192432511564,9.732,24841,8,4,857,14,1.63,0.35,1.28,6.713101078700766,Bolton
E01033219,Bolton 028G,1.3796220636065548,0.0,0.0,8.556,26351,9,5,742,19,2.56,0.4,2.16,0.0,Bolton
E01033220,Bolton 016F,0.9577990176065958,390.03639352927183,407.2215426822191,66.09,455,1,1,468,76,16.24,1.71,14.53,6.011810023804905,Bolton
E01033651,Manchester 054B,0.35244402420679855,1263.6986895262935,3585.530191270348,21.186,13409,5,3,1252,265,21.17,1.52,19.65,8.184940493562662,Manchester
E01033653,Manchester 055B,0.29924433949437157,91.63955025513175,306.2365370385072,29.76,8141,3,2,1139,255,22.39,3.16,19.23,5.727617929873455,Manchester
E01033654,Manchester 055C,0.2828961836763829,474.42449015148827,1677.026830076304,25.732,10345,4,2,720,160,22.22,3.06,19.17,7.425373876217741,Manchester
E01033655,Manchester 056B,0.08449228033834294,29.626241816823658,350.6384452897663,24.687,10953,4,2,1060,212,20.0,1.32,18.68,5.862603503660971,Manchester
E01033656,Manchester 057B,0.1706642952994836,692.7170425914179,4058.9453193817158,21.699,12999,4,2,892,219,24.55,1.79,22.76,8.3089247843725,Manchester
E01033658,Manchester 054C,0.6619510158083135,621.7538127590132,939.2746561462478,23.062,12008,4,2,830,197,23.73,2.05,21.69,6.846172019975253,Manchester
E01033660,Manchester 059B,0.07302107521754737,467.0857710555547,6396.588514534929,18.977,15257,5,3,1269,223,17.57,2.13,15.45,8.763676403738922,Manchester
E01033661,Manchester 055E,0.5465831513665581,1075.6084538442556,1967.8770762601027,27.487,9306,3,2,1586,272,17.15,1.89,15.26,7.585218647162694,Manchester
